USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  24128 14816 ?        Ss   01:44   0:03 /sbin/init splash
mohamme+    5664  0.0  1.6 1522711744 263672 ?   Sl   01:45   0:17 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=85 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=72993795 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,5112757854486249894,4049821399025326962,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709065960428659
mohamme+    5678  0.0  1.3 1518749540 219008 ?   Sl   01:45   0:23 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=23 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=73253581 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7039478155532955082,6650151752451019723,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709007863834021
mohamme+    5697  0.0  2.5 1526692772 403160 ?   Sl   01:45   0:39 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=86 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=73736443 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,6089892232311067419,18026974689275556312,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709066897470508
mohamme+    5716  0.0  0.9 1518711464 145080 ?   Sl   01:45   0:07 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=46 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=74035038 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,13561444856411313211,15147317726875502901,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709029415796548
mohamme+    5826  0.0  1.1 1518736340 174176 ?   Sl   01:45   0:08 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=45 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=77106080 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,18374485995076689001,15173331576293268027,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709028478754699
mohamme+    5855  0.0  0.7 1518711060 121756 ?   Sl   01:45   0:01 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=94 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=78282576 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,4430932920418379111,4363946221003583579,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709074393805300
mohamme+    5894  0.0  1.7 1528602748 276456 ?   Sl   01:45   0:48 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=43 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=79311762 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,9900820387512218785,4205575686975074850,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709026604671001
mohamme+    5927  0.0  0.2 607024 36936 ?        Sl   01:45   0:00 /usr/bin/update-notifier
mohamme+    5952  0.0  0.6 1518710864 106968 ?   Sl   01:45   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=95 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=82146711 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,3580257999363505668,7159032379748770818,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709075330847149
root        6604  0.0  0.0      0     0 ?        I    01:50   0:00 [kworker/12:0-events]
root       10413  0.0  0.0      0     0 ?        I    02:30   0:25 [kworker/u64:4-gfx]
mohamme+   10797  3.1  1.3 55840460 213020 ?     Sl   02:33  32:01 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=x11 --crashpad-handler-pid=4499 --enable-crash-reporter=, --change-stack-guard-on-fork=enable --gpu-preferences=YAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAASAAAAAAAAAABAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAMAAAAAAAAAAwAAAAAAAAAAEAAAAAAAAACAAAAAAAAAAMAAAAAQAAAAAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --metrics-shmem-handle=4,i,13775609129723467712,16124540546472442967,262144 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709210264873405
mohamme+   10990  0.0  0.9 1518713380 147944 ?   Sl   02:35   0:05 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=38 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=3077131516 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,11327821114732034744,3826418816252950828,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709021919461756
mohamme+   11041  0.0  0.4 90510588 69084 ?      Sl   02:35   0:12 /snap/whatsapp-for-linux/59/usr/local/bin/whatsapp-for-linux
mohamme+   11144  0.0  0.0   2680  1760 ?        S    02:35   0:00 sh -c logger -i -s -t whatsapp-for-linux
mohamme+   11148  0.0  0.0   8008  2856 ?        S    02:35   0:00 logger -i -s -t whatsapp-for-linux
mohamme+   11155  0.1  0.5 95072572 92952 ?      SLl  02:35   1:50 /usr/lib/x86_64-linux-gnu/webkit2gtk-4.0/WebKitNetworkProcess 7 16
mohamme+   11156  0.0  1.1 98562428 187908 ?     SLl  02:35   0:44 /usr/lib/x86_64-linux-gnu/webkit2gtk-4.0/WebKitWebProcess 11 16
mohamme+   12576  0.6  9.3 117155052 1465756 ?   SLl  02:35   6:16 /usr/lib/x86_64-linux-gnu/webkit2gtk-4.0/WebKitWebProcess 17 30
root       12749  0.0  0.2 404308 32096 ?        Ssl  02:35   0:01 /usr/libexec/fwupd/fwupd
root       12756  0.0  0.0      0     0 ?        I    02:35   0:00 [kworker/7:0-events]
mohamme+   13111  0.1  1.3 1522664948 209432 ?   Sl   02:37   1:52 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=255 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=3179221924 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15121719146739002267,16553133473988424440,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709225257542989
root       13651  0.0  0.0      0     0 ?        I    02:40   0:00 [kworker/15:0-mm_percpu_wq]
mohamme+   13967  0.0  0.5 2130032 79440 ?       Sl   02:42   0:00 /usr/bin/gnome-calendar --gapplication-service
mohamme+   14133  0.1  1.6 1461713000 264916 ?   SLl  02:42   1:00 /usr/share/antigravity/antigravity
mohamme+   14146  0.0  0.2 34085388 43696 ?      S    02:42   0:00 /usr/share/antigravity/antigravity --type=zygote --no-zygote-sandbox
mohamme+   14147  0.0  0.0   2716  1720 ?        S    02:42   0:00 /usr/share/antigravity/chrome-sandbox /usr/share/antigravity/antigravity --type=zygote
mohamme+   14148  0.0  0.2 34085380 45112 ?      S    02:42   0:00 /usr/share/antigravity/antigravity --type=zygote
mohamme+   14150  0.0  0.0 34085392 9292 ?       S    02:42   0:00 /usr/share/antigravity/antigravity --type=zygote
mohamme+   14166  0.0  0.0 33567908 3520 ?       Sl   02:42   0:00 /usr/share/antigravity/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/mohammed-masihuddin/.config/Antigravity/Crashpad --annotation=_companyName=Google --annotation=_productName=Antigravity --annotation=_version=1.107.0 --annotation=lsb-release=Ubuntu 24.04.4 LTS --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=39.2.3 --initial-client-fd=50 --shared-client-connection
mohamme+   14180  0.1  0.8 34668504 137152 ?     Sl   02:42   1:02 /usr/share/antigravity/antigravity --type=zygote --no-zygote-sandbox
mohamme+   14192  0.0  0.4 33957688 72704 ?      Sl   02:42   0:03 /proc/self/exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=14166 --enable-crash-reporter=1ccf0c04-4f41-4cfd-a40d-f125996e9d51,no_channel --user-data-dir=/home/mohammed-masihuddin/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,11630267242251250760,12687224311625972174,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708989122997041
mohamme+   14325  0.0  0.9 1459925852 146076 ?   Sl   02:42   0:03 /usr/share/antigravity/antigravity --type=zygote
mohamme+   14773  0.4  3.5 5436104 554904 ?      Sl   02:43   4:46 /usr/share/antigravity/resources/app/extensions/antigravity/bin/language_server_linux_x64 --csrf_token 6863f304-5502-4e65-b3fb-6c153821b32a --extension_server_port 33369 --extension_server_csrf_token dffd525a-1eec-44c3-8374-a3f7cc60ac06 --app_data_dir antigravity --cloud_code_endpoint https://cloudcode-pa.googleapis.com
mohamme+   14808  0.0  0.3 33950704 53020 ?      Sl   02:43   0:00 /proc/self/exe --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=14166 --enable-crash-reporter=1ccf0c04-4f41-4cfd-a40d-f125996e9d51,no_channel --user-data-dir=/home/mohammed-masihuddin/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,11630267242251250760,12687224311625972174,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708991934122588
mohamme+   14839  0.0  0.8 1461350260 130684 ?   Sl   02:43   0:06 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=14166 --enable-crash-reporter=1ccf0c04-4f41-4cfd-a40d-f125996e9d51,no_channel --user-data-dir=/home/mohammed-masihuddin/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,11630267242251250760,12687224311625972174,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708995682289984
mohamme+   14888  0.0  0.6 1461369748 99584 ?    Sl   02:43   0:14 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=14166 --enable-crash-reporter=1ccf0c04-4f41-4cfd-a40d-f125996e9d51,no_channel --user-data-dir=/home/mohammed-masihuddin/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,11630267242251250760,12687224311625972174,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708997556373682
mohamme+   16992  0.0  0.0 462500  9300 ?        Sl   02:45   0:00 /usr/libexec/gvfsd-network --spawner :1.19 /org/gtk/gvfs/exec_spaw/1
mohamme+   17004  0.0  0.0 390680  9268 ?        Sl   02:45   0:00 /usr/libexec/gvfsd-dnssd --spawner :1.19 /org/gtk/gvfs/exec_spaw/2
root       17860  0.0  0.0      0     0 ?        I    02:47   0:00 [kworker/9:1]
mohamme+   19248  0.0  0.0 320064  9900 ?        Sl   02:50   0:00 /usr/libexec/gvfsd-http --spawner :1.19 /org/gtk/gvfs/exec_spaw/15
root       21133  0.0  0.0      0     0 ?        I    03:00   0:00 [kworker/2:0-events]
mohamme+   21209  0.0  0.0 215232  7232 ?        Ssl  03:00   0:02 /snap/firmware-updater/226/bin/firmware-notifier
root       23780  0.0  0.0      0     0 ?        I    18:06   0:00 [kworker/1:2-events]
root       23789  0.0  0.0      0     0 ?        I    18:06   0:00 [kworker/14:0-events]
root       23880  0.0  0.0      0     0 ?        I    18:06   0:00 [kworker/13:1-events]
root       23945  0.0  0.0      0     0 ?        I    18:06   0:00 [kworker/8:0-kec_query]
mohamme+   24172  0.0  0.3 3209672 62628 ?       Sl   18:07   0:02 gjs /usr/share/gnome-shell/extensions/ding@rastersoft.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/ding@rastersoft.com/app
root       27841  0.0  0.0      0     0 ?        I    18:30   0:00 [kworker/10:0-mm_percpu_wq]
mohamme+   28241  1.6  1.8 1518747792 293652 ?   Sl   18:32   0:47 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=463 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=6877577206 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,11843928172194994067,10906562179163899240,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709420162247581
mohamme+   29236  0.7  2.0 1518773160 326300 ?   Sl   18:37   0:20 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=482 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=7177583270 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10666532430927067307,6848581968524811302,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709437966042712
mohamme+   29430  0.0  0.0 390636 11052 ?        Sl   18:38   0:00 /usr/libexec/gvfsd-recent --spawner :1.19 /org/gtk/gvfs/exec_spaw/206
root       29678  0.0  0.0      0     0 ?        I    18:39   0:00 [kworker/14:2-events]
mohamme+   29846  7.3  3.7 1465159680 594892 ?   Sl   18:39   3:03 /usr/share/antigravity/antigravity --type=zygote
root       29857  0.0  0.0      0     0 ?        I<   18:39   0:00 [kworker/u65:6-ttm]
mohamme+   29892  0.0  0.7 1478146912 111376 ?   Sl   18:39   0:01 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=14166 --enable-crash-reporter=1ccf0c04-4f41-4cfd-a40d-f125996e9d51,no_channel --user-data-dir=/home/mohammed-masihuddin/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,11630267242251250760,12687224311625972174,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190709008800875870
mohamme+   29907  0.9  1.4 1461353708 223604 ?   Sl   18:39   0:23 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=14166 --enable-crash-reporter=1ccf0c04-4f41-4cfd-a40d-f125996e9d51,no_channel --user-data-dir=/home/mohammed-masihuddin/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,11630267242251250760,12687224311625972174,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190709009737917719
root       29909  0.0  0.0      0     0 ?        I    18:39   0:00 [kworker/2:2-events]
mohamme+   30063  0.0  0.0  15348  9664 pts/1    Ss+  18:39   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
mohamme+   30171  1.7  1.4 4828396 225588 ?      Sl   18:39   0:42 /usr/share/antigravity/resources/app/extensions/antigravity/bin/language_server_linux_x64 --enable_lsp --csrf_token 62d0e616-d036-4cc6-bf85-184e92a6f6e9 --extension_server_port 35085 --extension_server_csrf_token da6a1d21-4e99-421f-8d29-ab0461d91320 --workspace_id 90877226b9453a0db48ab510d5f2d08b9ba97fdcb33bbab5fd0e4c038cc167f7 --cloud_code_endpoint https://daily-cloudcode-pa.googleapis.com --app_data_dir antigravity --parent_pipe_path /tmp/server_e3c623582f4d3053
mohamme+   30390  0.0  0.5 1731200 89844 ?       Sl   18:39   0:01 npm exec chrome-devtools-mcp@latest
mohamme+   30415  0.0  0.0   2812  1836 ?        S    18:39   0:00 sh -c 'chrome-devtools-mcp'
mohamme+   30416  0.0  0.9 1583800 144308 ?      Sl   18:39   0:01 chrome-devtools-mcp
mohamme+   30417  0.0  0.5 1731844 90508 ?       Sl   18:39   0:01 npm exec chrome-devtools-mcp@latest
mohamme+   30440  0.0  0.0   2812  1840 ?        S    18:39   0:00 sh -c 'chrome-devtools-mcp'
mohamme+   30441  0.0  0.9 1583544 144312 ?      Sl   18:39   0:01 chrome-devtools-mcp
mohamme+   30452  0.0  0.4 9971604 76288 ?       Ssl  18:39   0:00 /home/mohammed-masihuddin/.nvm/versions/node/v24.18.0/bin/node /home/mohammed-masihuddin/.npm/_npx/15c61037b1978c83/node_modules/chrome-devtools-mcp/build/src/telemetry/watchdog/main.js --parent-pid=30416 --app-version=1.8.0 --os-type=3
mohamme+   30459  0.0  0.5 1734048 94500 ?       Sl   18:39   0:01 npm exec @upstash/context7-mcp --api-key ctx7sk-***
mohamme+   30480  0.0  0.4 9971524 63068 ?       Ssl  18:39   0:00 /home/mohammed-masihuddin/.nvm/versions/node/v24.18.0/bin/node /home/mohammed-masihuddin/.npm/_npx/15c61037b1978c83/node_modules/chrome-devtools-mcp/build/src/telemetry/watchdog/main.js --parent-pid=30441 --app-version=1.8.0 --os-type=3
mohamme+   30487  0.0  0.5 1731804 90652 ?       Sl   18:39   0:00 npm exec @upstash/context7-mcp --api-key ctx7sk-***
mohamme+   30501  0.0  0.0   2812  1836 ?        S    18:39   0:00 sh -c 'context7-mcp' --api-key ctx7sk-b3b10d23-2c1e-4e77-854e-15ca29e0e4cb
mohamme+   30502  0.0  0.5 1499432 83576 ?       Sl   18:39   0:00 node /home/mohammed-masihuddin/.npm/_npx/eea2bd7412d4593b/node_modules/.bin/context7-mcp --api-key ctx7sk-b3b10d23-2c1e-4e77-854e-15ca29e0e4cb
mohamme+   30509  0.0  0.0   2812  1836 ?        S    18:39   0:00 sh -c 'context7-mcp' --api-key ctx7sk-b3b10d23-2c1e-4e77-854e-15ca29e0e4cb
mohamme+   30510  0.0  0.5 1499464 83436 ?       Sl   18:39   0:00 node /home/mohammed-masihuddin/.npm/_npx/eea2bd7412d4593b/node_modules/.bin/context7-mcp --api-key ctx7sk-b3b10d23-2c1e-4e77-854e-15ca29e0e4cb
mohamme+   30521  0.0  1.0 1459530416 168056 ?   Sl   18:39   0:01 /usr/share/antigravity/antigravity /usr/share/antigravity/resources/app/extensions/html-language-features/server/dist/node/htmlServerMain --node-ipc --clientProcessId=29907
mohamme+   30522  0.0  0.5 1731704 90228 ?       Sl   18:39   0:00 npm exec @modelcontextprotocol/server-github
mohamme+   30541  0.0  0.5 1731688 90564 ?       Sl   18:39   0:00 npm exec @modelcontextprotocol/server-github
mohamme+   30567  0.0  0.0   2812  1836 ?        S    18:39   0:00 sh -c 'mcp-server-github'
mohamme+   30568  0.0  0.4 1493244 72800 ?       Sl   18:39   0:00 node /home/mohammed-masihuddin/.npm/_npx/3dfbf5a9eea4a1b3/node_modules/.bin/mcp-server-github
mohamme+   30577  0.0  0.5 1732760 92228 ?       Sl   18:39   0:01 npm exec @netlify/mcp
mohamme+   30588  0.0  0.0   2812  1836 ?        S    18:39   0:00 sh -c 'mcp-server-github'
mohamme+   30589  0.0  0.4 1492516 72280 ?       Sl   18:39   0:00 node /home/mohammed-masihuddin/.npm/_npx/3dfbf5a9eea4a1b3/node_modules/.bin/mcp-server-github
mohamme+   30601  0.0  0.5 1732264 92944 ?       Sl   18:39   0:01 npm exec @netlify/mcp
mohamme+   30622  0.0  0.0   2812  1840 ?        S    18:39   0:00 sh -c 'netlify-mcp'
mohamme+   30623  0.0  0.6 9986280 95000 ?       Sl   18:39   0:00 node /home/mohammed-masihuddin/.npm/_npx/364ed142633431f1/node_modules/.bin/netlify-mcp
mohamme+   30632  0.0  0.0   2812  1836 ?        S    18:39   0:00 sh -c 'netlify-mcp'
mohamme+   30633  0.0  0.6 10052004 95160 ?      Sl   18:39   0:00 node /home/mohammed-masihuddin/.npm/_npx/364ed142633431f1/node_modules/.bin/netlify-mcp
mohamme+   30654  0.0  0.5 1731540 91320 ?       Sl   18:39   0:01 npm exec @playwright/mcp@latest
mohamme+   30665  0.0  0.5 1732172 91348 ?       Sl   18:39   0:01 npm exec @playwright/mcp@latest
mohamme+   30678  0.0  0.0   2812  1840 ?        S    18:40   0:00 sh -c 'playwright-mcp'
mohamme+   30679  0.0  0.6 1531100 108644 ?      Sl   18:40   0:01 node /home/mohammed-masihuddin/.npm/_npx/9833c18b2d85bc59/node_modules/.bin/playwright-mcp
mohamme+   30686  0.0  0.0   2812  1836 ?        S    18:40   0:00 sh -c 'playwright-mcp'
